k,nbk,pk,type
2203,1,5.033599275161704E-6,fictive
157,2,1.0067198550323408E-5,fictive
158,4,2.0134397100646816E-5,fictive
159,3,1.5100797825485113E-5,fictive
160,1,5.033599275161704E-6,fictive
161,4,2.0134397100646816E-5,fictive
162,1,5.033599275161704E-6,fictive
163,2,1.0067198550323408E-5,fictive
164,4,2.0134397100646816E-5,fictive
165,7,3.523519492613193E-5,fictive
166,3,1.5100797825485113E-5,fictive
167,3,1.5100797825485113E-5,fictive
168,2,1.0067198550323408E-5,fictive
169,3,1.5100797825485113E-5,fictive
170,1,5.033599275161704E-6,fictive
171,1,5.033599275161704E-6,fictive
172,1,5.033599275161704E-6,fictive
173,2,1.0067198550323408E-5,fictive
174,2,1.0067198550323408E-5,fictive
176,1,5.033599275161704E-6,fictive
177,4,2.0134397100646816E-5,fictive
179,1,5.033599275161704E-6,fictive
180,1,5.033599275161704E-6,fictive
181,4,2.0134397100646816E-5,fictive
183,5,2.516799637580852E-5,fictive
186,2,1.0067198550323408E-5,fictive
187,2,1.0067198550323408E-5,fictive
188,1,5.033599275161704E-6,fictive
191,1,5.033599275161704E-6,fictive
192,1,5.033599275161704E-6,fictive
193,2,1.0067198550323408E-5,fictive
194,3,1.5100797825485113E-5,fictive
195,3,1.5100797825485113E-5,fictive
196,3,1.5100797825485113E-5,fictive
198,2,1.0067198550323408E-5,fictive
199,3,1.5100797825485113E-5,fictive
200,1,5.033599275161704E-6,fictive
201,1,5.033599275161704E-6,fictive
202,2,1.0067198550323408E-5,fictive
203,2,1.0067198550323408E-5,fictive
204,2,1.0067198550323408E-5,fictive
205,3,1.5100797825485113E-5,fictive
208,3,1.5100797825485113E-5,fictive
210,2,1.0067198550323408E-5,fictive
211,1,5.033599275161704E-6,fictive
212,3,1.5100797825485113E-5,fictive
213,2,1.0067198550323408E-5,fictive
215,3,1.5100797825485113E-5,fictive
216,1,5.033599275161704E-6,fictive
217,2,1.0067198550323408E-5,fictive
218,1,5.033599275161704E-6,fictive
220,1,5.033599275161704E-6,fictive
223,1,5.033599275161704E-6,fictive
224,1,5.033599275161704E-6,fictive
226,1,5.033599275161704E-6,fictive
227,2,1.0067198550323408E-5,fictive
228,1,5.033599275161704E-6,fictive
229,4,2.0134397100646816E-5,fictive
230,1,5.033599275161704E-6,fictive
234,1,5.033599275161704E-6,fictive
236,1,5.033599275161704E-6,fictive
237,1,5.033599275161704E-6,fictive
240,3,1.5100797825485113E-5,fictive
241,2,1.0067198550323408E-5,fictive
242,1,5.033599275161704E-6,fictive
245,2,1.0067198550323408E-5,fictive
247,2,1.0067198550323408E-5,fictive
248,4,2.0134397100646816E-5,fictive
249,3,1.5100797825485113E-5,fictive
250,1,5.033599275161704E-6,fictive
252,2,1.0067198550323408E-5,fictive
254,1,5.033599275161704E-6,fictive
255,1,5.033599275161704E-6,fictive
257,2,1.0067198550323408E-5,fictive
258,1,5.033599275161704E-6,fictive
260,1,5.033599275161704E-6,fictive
261,1,5.033599275161704E-6,fictive
262,2,1.0067198550323408E-5,fictive
264,4,2.0134397100646816E-5,fictive
265,1,5.033599275161704E-6,fictive
268,1,5.033599275161704E-6,fictive
270,2,1.0067198550323408E-5,fictive
273,1,5.033599275161704E-6,fictive
274,1,5.033599275161704E-6,fictive
276,1,5.033599275161704E-6,fictive
277,2,1.0067198550323408E-5,fictive
280,1,5.033599275161704E-6,fictive
281,3,1.5100797825485113E-5,fictive
283,1,5.033599275161704E-6,fictive
285,1,5.033599275161704E-6,fictive
1310,1,5.033599275161704E-6,fictive
287,1,5.033599275161704E-6,fictive
288,1,5.033599275161704E-6,fictive
290,2,1.0067198550323408E-5,fictive
292,2,1.0067198550323408E-5,fictive
296,2,1.0067198550323408E-5,fictive
297,1,5.033599275161704E-6,fictive
299,1,5.033599275161704E-6,fictive
300,1,5.033599275161704E-6,fictive
301,1,5.033599275161704E-6,fictive
302,1,5.033599275161704E-6,fictive
304,1,5.033599275161704E-6,fictive
305,2,1.0067198550323408E-5,fictive
307,1,5.033599275161704E-6,fictive
308,1,5.033599275161704E-6,fictive
309,1,5.033599275161704E-6,fictive
311,1,5.033599275161704E-6,fictive
312,1,5.033599275161704E-6,fictive
313,2,1.0067198550323408E-5,fictive
316,2,1.0067198550323408E-5,fictive
317,1,5.033599275161704E-6,fictive
318,1,5.033599275161704E-6,fictive
319,2,1.0067198550323408E-5,fictive
321,1,5.033599275161704E-6,fictive
322,1,5.033599275161704E-6,fictive
323,1,5.033599275161704E-6,fictive
324,1,5.033599275161704E-6,fictive
325,2,1.0067198550323408E-5,fictive
327,1,5.033599275161704E-6,fictive
332,3,1.5100797825485113E-5,fictive
5453,1,5.033599275161704E-6,fictive
335,1,5.033599275161704E-6,fictive
336,1,5.033599275161704E-6,fictive
337,1,5.033599275161704E-6,fictive
339,2,1.0067198550323408E-5,fictive
346,2,1.0067198550323408E-5,fictive
347,1,5.033599275161704E-6,fictive
349,1,5.033599275161704E-6,fictive
350,1,5.033599275161704E-6,fictive
358,1,5.033599275161704E-6,fictive
364,1,5.033599275161704E-6,fictive
365,1,5.033599275161704E-6,fictive
366,2,1.0067198550323408E-5,fictive
369,2,1.0067198550323408E-5,fictive
371,1,5.033599275161704E-6,fictive
379,2,1.0067198550323408E-5,fictive
382,1,5.033599275161704E-6,fictive
1409,1,5.033599275161704E-6,fictive
386,1,5.033599275161704E-6,fictive
388,1,5.033599275161704E-6,fictive
389,1,5.033599275161704E-6,fictive
396,1,5.033599275161704E-6,fictive
399,1,5.033599275161704E-6,fictive
402,1,5.033599275161704E-6,fictive
413,2,1.0067198550323408E-5,fictive
414,2,1.0067198550323408E-5,fictive
421,1,5.033599275161704E-6,fictive
427,1,5.033599275161704E-6,fictive
431,1,5.033599275161704E-6,fictive
2488,1,5.033599275161704E-6,fictive
445,1,5.033599275161704E-6,fictive
446,1,5.033599275161704E-6,fictive
449,1,5.033599275161704E-6,fictive
2502,1,5.033599275161704E-6,fictive
468,1,5.033599275161704E-6,fictive
1495,1,5.033599275161704E-6,fictive
483,1,5.033599275161704E-6,fictive
484,1,5.033599275161704E-6,fictive
485,1,5.033599275161704E-6,fictive
486,1,5.033599275161704E-6,fictive
490,1,5.033599275161704E-6,fictive
491,1,5.033599275161704E-6,fictive
495,1,5.033599275161704E-6,fictive
503,2,1.0067198550323408E-5,fictive
515,1,5.033599275161704E-6,fictive
524,1,5.033599275161704E-6,fictive
1548,1,5.033599275161704E-6,fictive
525,1,5.033599275161704E-6,fictive
535,1,5.033599275161704E-6,fictive
545,1,5.033599275161704E-6,fictive
560,1,5.033599275161704E-6,fictive
1589,1,5.033599275161704E-6,fictive
570,1,5.033599275161704E-6,fictive
572,1,5.033599275161704E-6,fictive
3657,1,5.033599275161704E-6,fictive
588,1,5.033599275161704E-6,fictive
593,1,5.033599275161704E-6,fictive
597,1,5.033599275161704E-6,fictive
601,1,5.033599275161704E-6,fictive
605,2,1.0067198550323408E-5,fictive
610,1,5.033599275161704E-6,fictive
612,1,5.033599275161704E-6,fictive
1644,1,5.033599275161704E-6,fictive
622,1,5.033599275161704E-6,fictive
624,1,5.033599275161704E-6,fictive
1649,1,5.033599275161704E-6,fictive
1659,1,5.033599275161704E-6,fictive
638,1,5.033599275161704E-6,fictive
1662,1,5.033599275161704E-6,fictive
639,1,5.033599275161704E-6,fictive
1669,1,5.033599275161704E-6,fictive
1677,1,5.033599275161704E-6,fictive
655,1,5.033599275161704E-6,fictive
5787,1,5.033599275161704E-6,fictive
701,1,5.033599275161704E-6,fictive
709,1,5.033599275161704E-6,fictive
712,1,5.033599275161704E-6,fictive
717,1,5.033599275161704E-6,fictive
1747,1,5.033599275161704E-6,fictive
726,1,5.033599275161704E-6,fictive
736,1,5.033599275161704E-6,fictive
751,1,5.033599275161704E-6,fictive
754,1,5.033599275161704E-6,fictive
757,1,5.033599275161704E-6,fictive
770,1,5.033599275161704E-6,fictive
781,1,5.033599275161704E-6,fictive
784,1,5.033599275161704E-6,fictive
785,1,5.033599275161704E-6,fictive
788,1,5.033599275161704E-6,fictive
812,1,5.033599275161704E-6,fictive
815,1,5.033599275161704E-6,fictive
819,1,5.033599275161704E-6,fictive
1851,1,5.033599275161704E-6,fictive
836,1,5.033599275161704E-6,fictive
876,1,5.033599275161704E-6,fictive
1908,1,5.033599275161704E-6,fictive
884,1,5.033599275161704E-6,fictive
891,1,5.033599275161704E-6,fictive
900,1,5.033599275161704E-6,fictive
906,1,5.033599275161704E-6,fictive
925,1,5.033599275161704E-6,fictive
932,1,5.033599275161704E-6,fictive
949,1,5.033599275161704E-6,fictive
956,1,5.033599275161704E-6,fictive
977,1,5.033599275161704E-6,fictive
3040,1,5.033599275161704E-6,fictive
996,1,5.033599275161704E-6,fictive
3070,1,5.033599275161704E-6,fictive
1,147668,0.7603365359860772,real
2,13184,0.06788388066771706,real
3,6939,0.03572862924402978,real
4,4497,0.02315487040069202,real
5,3103,0.015977221003635165,real
6,2309,0.011888947243762035,real
1030,1,5.148959395306209E-6,real
2054,1,5.148959395306209E-6,real
7,1812,0.00932991442429485,real
8,1445,0.007440246326217472,real
9,1161,0.005977941857950508,real
10,989,0.00509232084195784,real
11,822,0.0042324446229417036,real
12,761,0.003918358099828025,real
13,641,0.00330048297239128,real
14,583,0.0030018433274635195,real
15,494,0.002543585941281267,real
16,441,0.002270691093330038,real
17,449,0.002311882768492488,real
18,343,0.0017660930725900295,real
19,313,0.0016116242907308433,real
1043,1,5.148959395306209E-6,real
20,335,0.0017249013974275798,real
21,292,0.0015034961434294129,real
22,256,0.0013181336051983894,real
23,228,0.0011739627421298155,real
24,212,0.0010915793918049163,real
25,200,0.0010297918790612417,real
26,188,9.680043663175673E-4,real
27,183,9.422595693410362E-4,real
28,184,9.474085287363424E-4,real
29,161,8.289824626442996E-4,real
30,119,6.127261680414388E-4,real
31,132,6.796626401804196E-4,real
32,116,5.972792898555202E-4,real
33,115,5.92130330460214E-4,real
34,111,5.715344928789892E-4,real
35,111,5.715344928789892E-4,real
36,94,4.8400218315878364E-4,real
37,100,5.148959395306209E-4,real
38,85,4.376615486010277E-4,real
1062,2,1.0297918790612417E-5,real
39,90,4.634063455775588E-4,real
40,80,4.119167516244967E-4,real
41,77,3.9646987343857807E-4,real
42,53,2.7289484795122907E-4,real
43,77,3.9646987343857807E-4,real
44,72,3.70725076462047E-4,real
45,80,4.119167516244967E-4,real
46,61,3.140865231136787E-4,real
47,64,3.2953340129959736E-4,real
48,55,2.831927667418415E-4,real
49,62,3.1923548250898493E-4,real
50,53,2.7289484795122907E-4,real
51,45,2.317031727887794E-4,real
52,55,2.831927667418415E-4,real
53,50,2.5744796976531043E-4,real
54,42,2.1625629460286075E-4,real
55,53,2.7289484795122907E-4,real
56,26,1.3387294427796143E-4,real
57,41,2.1110733520755454E-4,real
58,30,1.5446878185918625E-4,real
59,33,1.699156600451049E-4,real
60,45,2.317031727887794E-4,real
61,34,1.750646194404111E-4,real
62,35,1.802135788357173E-4,real
2111,1,5.148959395306209E-6,real
63,34,1.750646194404111E-4,real
64,36,1.853625382310235E-4,real
65,36,1.853625382310235E-4,real
66,35,1.802135788357173E-4,real
67,31,1.5961774125449247E-4,real
68,32,1.6476670064979868E-4,real
69,25,1.2872398488265522E-4,real
1093,1,5.148959395306209E-6,real
70,26,1.3387294427796143E-4,real
71,27,1.3902190367326764E-4,real
72,24,1.23575025487349E-4,real
73,26,1.3387294427796143E-4,real
74,23,1.184260660920428E-4,real
75,30,1.5446878185918625E-4,real
76,15,7.723439092959313E-5,real
77,14,7.208543153428693E-5,real
78,22,1.1327710669673659E-4,real
79,18,9.268126911551175E-5,real
80,20,1.0297918790612418E-4,real
1104,1,5.148959395306209E-6,real
81,16,8.238335032489934E-5,real
82,18,9.268126911551175E-5,real
83,20,1.0297918790612418E-4,real
84,28,1.4417086306857385E-4,real
85,14,7.208543153428693E-5,real
86,13,6.693647213898071E-5,real
87,17,8.753230972020555E-5,real
88,13,6.693647213898071E-5,real
89,20,1.0297918790612418E-4,real
90,16,8.238335032489934E-5,real
91,10,5.148959395306209E-5,real
92,12,6.17875127436745E-5,real
93,16,8.238335032489934E-5,real
94,17,8.753230972020555E-5,real
95,11,5.6638553348368295E-5,real
96,10,5.148959395306209E-5,real
97,6,3.089375637183725E-5,real
98,18,9.268126911551175E-5,real
99,12,6.17875127436745E-5,real
100,10,5.148959395306209E-5,real
101,12,6.17875127436745E-5,real
102,11,5.6638553348368295E-5,real
103,9,4.6340634557755876E-5,real
104,11,5.6638553348368295E-5,real
105,11,5.6638553348368295E-5,real
106,10,5.148959395306209E-5,real
107,8,4.119167516244967E-5,real
108,10,5.148959395306209E-5,real
109,9,4.6340634557755876E-5,real
110,11,5.6638553348368295E-5,real
111,8,4.119167516244967E-5,real
112,13,6.693647213898071E-5,real
113,9,4.6340634557755876E-5,real
114,11,5.6638553348368295E-5,real
115,9,4.6340634557755876E-5,real
116,10,5.148959395306209E-5,real
117,8,4.119167516244967E-5,real
118,4,2.0595837581224835E-5,real
119,12,6.17875127436745E-5,real
120,9,4.6340634557755876E-5,real
121,7,3.6042715767143463E-5,real
122,8,4.119167516244967E-5,real
123,12,6.17875127436745E-5,real
124,4,2.0595837581224835E-5,real
125,7,3.6042715767143463E-5,real
126,8,4.119167516244967E-5,real
127,5,2.5744796976531044E-5,real
128,12,6.17875127436745E-5,real
129,8,4.119167516244967E-5,real
130,7,3.6042715767143463E-5,real
131,3,1.5446878185918625E-5,real
1156,1,5.148959395306209E-6,real
132,9,4.6340634557755876E-5,real
133,4,2.0595837581224835E-5,real
134,6,3.089375637183725E-5,real
135,3,1.5446878185918625E-5,real
136,10,5.148959395306209E-5,real
137,3,1.5446878185918625E-5,real
138,2,1.0297918790612417E-5,real
139,6,3.089375637183725E-5,real
140,3,1.5446878185918625E-5,real
141,4,2.0595837581224835E-5,real
142,7,3.6042715767143463E-5,real
143,9,4.6340634557755876E-5,real
144,1,5.148959395306209E-6,real
145,6,3.089375637183725E-5,real
146,3,1.5446878185918625E-5,real
147,8,4.119167516244967E-5,real
148,7,3.6042715767143463E-5,real
149,7,3.6042715767143463E-5,real
150,7,3.6042715767143463E-5,real
151,5,2.5744796976531044E-5,real
152,4,2.0595837581224835E-5,real
153,5,2.5744796976531044E-5,real
154,4,2.0595837581224835E-5,real
155,5,2.5744796976531044E-5,real
156,7,3.6042715767143463E-5,real
157,4,2.0595837581224835E-5,real
158,2,1.0297918790612417E-5,real
159,6,3.089375637183725E-5,real
160,3,1.5446878185918625E-5,real
161,2,1.0297918790612417E-5,real
162,4,2.0595837581224835E-5,real
163,5,2.5744796976531044E-5,real
164,4,2.0595837581224835E-5,real
165,2,1.0297918790612417E-5,real
166,2,1.0297918790612417E-5,real
167,3,1.5446878185918625E-5,real
168,6,3.089375637183725E-5,real
169,7,3.6042715767143463E-5,real
171,3,1.5446878185918625E-5,real
172,3,1.5446878185918625E-5,real
173,4,2.0595837581224835E-5,real
1198,1,5.148959395306209E-6,real
174,6,3.089375637183725E-5,real
175,5,2.5744796976531044E-5,real
176,4,2.0595837581224835E-5,real
177,6,3.089375637183725E-5,real
178,2,1.0297918790612417E-5,real
179,3,1.5446878185918625E-5,real
180,8,4.119167516244967E-5,real
181,2,1.0297918790612417E-5,real
182,5,2.5744796976531044E-5,real
183,2,1.0297918790612417E-5,real
184,2,1.0297918790612417E-5,real
185,3,1.5446878185918625E-5,real
3257,1,5.148959395306209E-6,real
186,1,5.148959395306209E-6,real
187,3,1.5446878185918625E-5,real
188,2,1.0297918790612417E-5,real
189,6,3.089375637183725E-5,real
190,2,1.0297918790612417E-5,real
191,3,1.5446878185918625E-5,real
192,2,1.0297918790612417E-5,real
1216,1,5.148959395306209E-6,real
193,8,4.119167516244967E-5,real
195,5,2.5744796976531044E-5,real
196,3,1.5446878185918625E-5,real
197,3,1.5446878185918625E-5,real
198,1,5.148959395306209E-6,real
199,3,1.5446878185918625E-5,real
200,1,5.148959395306209E-6,real
201,2,1.0297918790612417E-5,real
202,3,1.5446878185918625E-5,real
203,2,1.0297918790612417E-5,real
204,1,5.148959395306209E-6,real
205,1,5.148959395306209E-6,real
206,2,1.0297918790612417E-5,real
207,3,1.5446878185918625E-5,real
208,2,1.0297918790612417E-5,real
209,1,5.148959395306209E-6,real
210,3,1.5446878185918625E-5,real
211,2,1.0297918790612417E-5,real
212,2,1.0297918790612417E-5,real
214,4,2.0595837581224835E-5,real
215,2,1.0297918790612417E-5,real
216,6,3.089375637183725E-5,real
217,1,5.148959395306209E-6,real
218,1,5.148959395306209E-6,real
219,1,5.148959395306209E-6,real
220,2,1.0297918790612417E-5,real
221,3,1.5446878185918625E-5,real
223,2,1.0297918790612417E-5,real
224,3,1.5446878185918625E-5,real
227,4,2.0595837581224835E-5,real
228,2,1.0297918790612417E-5,real
1252,1,5.148959395306209E-6,real
229,1,5.148959395306209E-6,real
1254,1,5.148959395306209E-6,real
230,1,5.148959395306209E-6,real
231,1,5.148959395306209E-6,real
233,3,1.5446878185918625E-5,real
234,2,1.0297918790612417E-5,real
235,1,5.148959395306209E-6,real
236,2,1.0297918790612417E-5,real
237,3,1.5446878185918625E-5,real
238,3,1.5446878185918625E-5,real
239,2,1.0297918790612417E-5,real
240,3,1.5446878185918625E-5,real
241,4,2.0595837581224835E-5,real
242,4,2.0595837581224835E-5,real
243,1,5.148959395306209E-6,real
245,2,1.0297918790612417E-5,real
246,4,2.0595837581224835E-5,real
247,3,1.5446878185918625E-5,real
248,2,1.0297918790612417E-5,real
249,2,1.0297918790612417E-5,real
250,1,5.148959395306209E-6,real
251,1,5.148959395306209E-6,real
252,1,5.148959395306209E-6,real
253,1,5.148959395306209E-6,real
254,1,5.148959395306209E-6,real
255,2,1.0297918790612417E-5,real
256,2,1.0297918790612417E-5,real
257,1,5.148959395306209E-6,real
258,3,1.5446878185918625E-5,real
259,2,1.0297918790612417E-5,real
260,2,1.0297918790612417E-5,real
261,2,1.0297918790612417E-5,real
262,2,1.0297918790612417E-5,real
263,1,5.148959395306209E-6,real
1287,1,5.148959395306209E-6,real
264,2,1.0297918790612417E-5,real
266,1,5.148959395306209E-6,real
267,2,1.0297918790612417E-5,real
268,3,1.5446878185918625E-5,real
269,3,1.5446878185918625E-5,real
270,1,5.148959395306209E-6,real
271,1,5.148959395306209E-6,real
272,1,5.148959395306209E-6,real
273,1,5.148959395306209E-6,real
274,2,1.0297918790612417E-5,real
276,2,1.0297918790612417E-5,real
277,5,2.5744796976531044E-5,real
278,4,2.0595837581224835E-5,real
280,3,1.5446878185918625E-5,real
281,5,2.5744796976531044E-5,real
282,2,1.0297918790612417E-5,real
1307,1,5.148959395306209E-6,real
284,1,5.148959395306209E-6,real
286,3,1.5446878185918625E-5,real
289,1,5.148959395306209E-6,real
290,3,1.5446878185918625E-5,real
291,2,1.0297918790612417E-5,real
292,1,5.148959395306209E-6,real
293,1,5.148959395306209E-6,real
295,1,5.148959395306209E-6,real
298,1,5.148959395306209E-6,real
302,1,5.148959395306209E-6,real
305,1,5.148959395306209E-6,real
306,1,5.148959395306209E-6,real
309,1,5.148959395306209E-6,real
310,1,5.148959395306209E-6,real
311,1,5.148959395306209E-6,real
312,1,5.148959395306209E-6,real
316,2,1.0297918790612417E-5,real
319,1,5.148959395306209E-6,real
321,2,1.0297918790612417E-5,real
323,1,5.148959395306209E-6,real
326,2,1.0297918790612417E-5,real
327,1,5.148959395306209E-6,real
1352,1,5.148959395306209E-6,real
328,2,1.0297918790612417E-5,real
330,2,1.0297918790612417E-5,real
332,1,5.148959395306209E-6,real
333,1,5.148959395306209E-6,real
1358,1,5.148959395306209E-6,real
334,1,5.148959395306209E-6,real
335,1,5.148959395306209E-6,real
337,2,1.0297918790612417E-5,real
338,1,5.148959395306209E-6,real
340,2,1.0297918790612417E-5,real
341,2,1.0297918790612417E-5,real
1370,1,5.148959395306209E-6,real
346,2,1.0297918790612417E-5,real
347,1,5.148959395306209E-6,real
349,1,5.148959395306209E-6,real
353,2,1.0297918790612417E-5,real
355,1,5.148959395306209E-6,real
356,1,5.148959395306209E-6,real
358,2,1.0297918790612417E-5,real
359,1,5.148959395306209E-6,real
360,1,5.148959395306209E-6,real
361,1,5.148959395306209E-6,real
362,1,5.148959395306209E-6,real
364,2,1.0297918790612417E-5,real
365,1,5.148959395306209E-6,real
366,2,1.0297918790612417E-5,real
369,2,1.0297918790612417E-5,real
372,1,5.148959395306209E-6,real
373,1,5.148959395306209E-6,real
374,1,5.148959395306209E-6,real
377,1,5.148959395306209E-6,real
12666,1,5.148959395306209E-6,real
379,1,5.148959395306209E-6,real
380,2,1.0297918790612417E-5,real
383,3,1.5446878185918625E-5,real
389,1,5.148959395306209E-6,real
390,1,5.148959395306209E-6,real
391,1,5.148959395306209E-6,real
392,1,5.148959395306209E-6,real
394,1,5.148959395306209E-6,real
400,1,5.148959395306209E-6,real
403,1,5.148959395306209E-6,real
410,1,5.148959395306209E-6,real
411,1,5.148959395306209E-6,real
413,3,1.5446878185918625E-5,real
414,2,1.0297918790612417E-5,real
420,1,5.148959395306209E-6,real
421,1,5.148959395306209E-6,real
423,2,1.0297918790612417E-5,real
1449,1,5.148959395306209E-6,real
426,1,5.148959395306209E-6,real
427,2,1.0297918790612417E-5,real
433,1,5.148959395306209E-6,real
2482,1,5.148959395306209E-6,real
